id,timestamp,android_id,package_name,storybook_id,storybook_title,learning_event_type
232,1593338466000,03a7***081c,ai.elimu.vitabu,32,Isang Luntiang Araw,STORYBOOK_OPENED
233,1593344364000,7161***51cd,ai.elimu.vitabu,32,Isang Luntiang Araw,STORYBOOK_OPENED
234,1593355183000,7161***51cd,ai.elimu.vitabu,12,Tayo ay Magbilang!,STORYBOOK_OPENED
235,1593434773000,6122***4efb,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
236,1593434217000,6122***4efb,ai.elimu.vitabu,30,Ang Nawawalang Bola,STORYBOOK_OPENED
237,1593430629000,6122***4efb,ai.elimu.vitabu,28,Ano kaya kung...?,STORYBOOK_OPENED
238,1593430602000,6122***4efb,ai.elimu.vitabu,4,Si Pusa at si Aso: Nilalamig si Aso,STORYBOOK_OPENED
239,1593440579000,7161***51cd,ai.elimu.vitabu,32,Isang Luntiang Araw,STORYBOOK_OPENED
240,1593435944000,7161***51cd,ai.elimu.vitabu,28,Ano kaya kung...?,STORYBOOK_OPENED
241,1593585189000,7161***51cd,ai.elimu.vitabu,6,Magbilang Tayo ng Binti,STORYBOOK_OPENED
242,1593539928000,03a7***081c,ai.elimu.vitabu,26,Sino ang Tutulong sa Akin?,STORYBOOK_OPENED
243,1593953373000,950e***5a9c,ai.elimu.vitabu,31,Si Tuna at Ang Pulang Lumot,STORYBOOK_OPENED
244,1593952918000,950e***5a9c,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
245,1593965181000,7161***51cd,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
246,1594052231000,7161***51cd,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
247,1594039614000,950e***5a9c,ai.elimu.vitabu,9,Ang Batubato,STORYBOOK_OPENED
248,1594039462000,950e***5a9c,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
249,1594039444000,950e***5a9c,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
250,1594491601000,950e***5a9c,ai.elimu.vitabu,33,Huwag Gisingin ang Sanggol!,STORYBOOK_OPENED
251,1593855905000,6122***4efb,ai.elimu.vitabu,32,Isang Luntiang Araw,STORYBOOK_OPENED
252,1594039467000,6122***4efb,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
253,1594827968000,6122***4efb,ai.elimu.vitabu,33,Huwag Gisingin ang Sanggol!,STORYBOOK_OPENED
254,1594811792000,7161***51cd,ai.elimu.vitabu,33,Huwag Gisingin ang Sanggol!,STORYBOOK_OPENED
255,1596743562000,6122***4efb,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
256,1597287937000,7161***51cd,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
257,1597285190000,6122***4efb,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
258,1597284905000,6122***4efb,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
259,1597284838000,6122***4efb,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
260,1593539236000,42f2***7b37,ai.elimu.vitabu,2,Ang Aming Pamilya,STORYBOOK_OPENED
261,1593539121000,42f2***7b37,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
262,1593523096000,42f2***7b37,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
263,1593709254000,42f2***7b37,ai.elimu.vitabu,28,Ano kaya kung...?,STORYBOOK_OPENED
264,1593709223000,42f2***7b37,ai.elimu.vitabu,3,Halina't Lumipad,STORYBOOK_OPENED
265,1594126555000,42f2***7b37,ai.elimu.vitabu,4,Si Pusa at si Aso: Nilalamig si Aso,STORYBOOK_OPENED
266,1594809719000,42f2***7b37,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
267,1599597199000,6122***4efb,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
268,1599847806000,6122***4efb,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
269,1602364642000,6122***4efb,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
270,1602364623000,6122***4efb,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
271,1602877287000,6122***4efb,ai.elimu.vitabu,16,Ang Munting Sisiw at Bibe,STORYBOOK_OPENED
272,1602877256000,7161***51cd,ai.elimu.vitabu,19,Ano Kaya Ako Ngayon?,STORYBOOK_OPENED
273,1603169493000,7161***51cd,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
274,1603242402000,7161***51cd,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
275,1603243735000,6122***4efb,ai.elimu.vitabu,26,Sino ang Tutulong sa Akin?,STORYBOOK_OPENED
276,1603243668000,6122***4efb,ai.elimu.vitabu,26,Sino ang Tutulong sa Akin?,STORYBOOK_OPENED
277,1603332357000,6122***4efb,ai.elimu.vitabu,1,Hindi na Ako natatakot!,STORYBOOK_OPENED
278,1603849962000,6122***4efb,ai.elimu.vitabu,32,Isang Luntiang Araw,STORYBOOK_OPENED
279,1603849793000,6122***4efb,ai.elimu.vitabu,31,Si Tuna at Ang Pulang Lumot,STORYBOOK_OPENED
280,1603849791000,6122***4efb,ai.elimu.vitabu,31,Si Tuna at Ang Pulang Lumot,STORYBOOK_OPENED
281,1603862203000,6122***4efb,ai.elimu.vitabu,32,Isang Luntiang Araw,STORYBOOK_OPENED
282,1603898196000,6122***4efb,ai.elimu.vitabu,35,Ang Langaw sa Kalawakan,STORYBOOK_OPENED
283,1603897798000,6122***4efb,ai.elimu.vitabu,35,Ang Langaw sa Kalawakan,STORYBOOK_OPENED
284,1603920501000,6122***4efb,ai.elimu.vitabu,35,Ang Langaw sa Kalawakan,STORYBOOK_OPENED
285,1603920469000,6122***4efb,ai.elimu.vitabu,35,Ang Langaw sa Kalawakan,STORYBOOK_OPENED
286,1603984817000,6122***4efb,ai.elimu.vitabu,36,Kaya Ko Ba o Hindi?,STORYBOOK_OPENED
287,1605068350000,7161***51cd,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
288,1605068233000,7161***51cd,ai.elimu.vitabu,34,Nagpunta si Iskuwirel sa Paaralan,STORYBOOK_OPENED
289,1605907859000,6122***4efb,ai.elimu.vitabu,8,Si Tata at Si Toto,STORYBOOK_OPENED
290,1605907233000,6122***4efb,ai.elimu.vitabu,8,Si Tata at Si Toto,STORYBOOK_OPENED
291,1605998717000,6122***4efb,ai.elimu.vitabu,20,Ang mga Mabituing Hiling ni Palaka,STORYBOOK_OPENED
292,1605998688000,6122***4efb,ai.elimu.vitabu,8,Si Tata at Si Toto,STORYBOOK_OPENED
293,1606140275000,6122***4efb,ai.elimu.vitabu,9,Ang Batubato,STORYBOOK_OPENED
294,1606140194000,6122***4efb,ai.elimu.vitabu,2,Ang Aming Pamilya,STORYBOOK_OPENED
295,1606142035000,7161***51cd,ai.elimu.vitabu,2,Ang Aming Pamilya,STORYBOOK_OPENED
296,1606153553000,7161***51cd,ai.elimu.vitabu,2,Ang Aming Pamilya,STORYBOOK_OPENED
297,1606802388000,7161***51cd,ai.elimu.vitabu,25,Takbo Takbo Takbo!,STORYBOOK_OPENED
298,1606802375000,7161***51cd,ai.elimu.vitabu,23,Nasaan si Lulu?,STORYBOOK_OPENED
299,1606802366000,7161***51cd,ai.elimu.vitabu,27,Ang Kapangyarihan ni Chiu,STORYBOOK_OPENED
300,1606802362000,7161***51cd,ai.elimu.vitabu,14,Ang Langgam at Tinapay,STORYBOOK_OPENED
301,1606802359000,7161***51cd,ai.elimu.vitabu,9,Ang Batubato,STORYBOOK_OPENED
302,1606802215000,7161***51cd,ai.elimu.vitabu,9,Ang Batubato,STORYBOOK_OPENED
303,1607522332000,7161***51cd,ai.elimu.vitabu,2,Ang Aming Pamilya,STORYBOOK_OPENED
304,1607522051000,7161***51cd,ai.elimu.vitabu,14,Ang Langgam at Tinapay,STORYBOOK_OPENED
305,1607651938000,d083***652a,ai.elimu.vitabu,2,Ang Aming Pamilya,STORYBOOK_OPENED
