id,timestamp,android_id,package_name,video_id,video_title,learning_event_type,additional_data
166167,1728486241000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_OPENED,
166169,1728486241000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_OPENED,
166171,1728486241000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_OPENED,
166173,1728486241000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_OPENED,
166175,1728486241000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_OPENED,
166174,1728486249000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 21069}
166176,1728486277000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 3265}
166168,1728486281000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_COMPLETED,{'video_playback_position_ms': 52023}
166170,1728486296000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 13058}
166172,1728486297000,e387***0003,ai.elimu.analytics,1,piper,VIDEO_COMPLETED,{'video_playback_position_ms': 52975}
165401,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165403,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165405,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165407,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165409,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165411,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165413,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165415,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165417,1728486313000,e387***0001,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165769,1728486313000,e387***0002,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165771,1728486313000,e387***0002,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165773,1728486313000,e387***0002,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165775,1728486313000,e387***0002,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165777,1728486313000,e387***0002,ai.elimu.analytics,1,piper,VIDEO_OPENED,
165779,1728486313000,e387***0002,ai.elimu.analytics,1,piper,VIDEO_OPENED,
